timestamp,open,high,low,close,volume
2025-04-17 12:00:00,1591.35,1600.0,1591.07,1596.0,28552.139
2025-04-17 13:00:00,1596.0,1596.0,1501.42,1591.54,82275.244
2025-04-17 14:00:00,1591.55,1591.55,1510.0,1559.62,170774.035
2025-04-17 15:00:00,1536.64,1583.14,1518.0,1579.0,57283.85
2025-04-17 16:00:00,1579.0,1598.41,1516.0,1581.0,86347.333
2025-04-17 17:00:00,1598.41,1599.0,1517.0,1594.0,34907.295
2025-04-17 18:00:00,1594.0,1599.0,1517.0,1590.53,23157.94
2025-04-17 19:00:00,1590.53,1590.53,1523.0,1576.96,46652.051
2025-04-17 20:00:00,1577.02,1577.02,1523.0,1568.97,22189.9
2025-04-17 21:00:00,1575.18,1575.18,1523.0,1563.15,12902.854
2025-04-17 22:00:00,1555.08,1575.16,1523.01,1573.6,25944.269
2025-04-17 23:00:00,1575.16,1575.16,1523.01,1575.0,14472.798
2025-04-18 00:00:00,1575.16,1575.16,1525.0,1575.0,14115.36
2025-04-18 01:00:00,1574.88,1575.0,1525.0,1571.02,5982.409
2025-04-18 02:00:00,1571.02,1575.15,1523.0,1575.15,18067.514
2025-04-18 03:00:00,1575.15,1575.15,1523.0,1568.53,7068.311
2025-04-18 04:00:00,1575.15,1575.16,1525.0,1571.0,2992.427
2025-04-18 05:00:00,1566.4,1571.0,1525.0,1569.99,17296.813
2025-04-18 06:00:00,1570.0,1571.0,1523.0,1570.99,18805.381
2025-04-18 07:00:00,1571.0,1575.16,1517.0,1569.84,14413.348
2025-04-18 08:00:00,1575.15,1575.16,1517.0,1573.93,35706.045
2025-04-18 09:00:00,1573.93,1575.17,1510.0,1575.17,17179.054
2025-04-18 10:00:00,1575.16,1575.17,1565.0,1572.75,5942.506
2025-04-18 11:00:00,1574.99,1575.0,1510.0,1575.0,12776.165
2025-04-18 12:00:00,1575.0,1575.18,1515.0,1575.18,11575.875
2025-04-18 13:00:00,1575.18,1575.67,1530.0,1575.0,17774.529
2025-04-18 14:00:00,1570.32,1575.0,1520.0,1574.99,19791.808
2025-04-18 15:00:00,1572.46,1574.99,1510.0,1574.98,55059.121
2025-04-18 16:00:00,1574.76,1574.99,1524.99,1574.99,14865.427
2025-04-18 17:00:00,1570.68,1574.99,1512.0,1569.77,7681.793
2025-04-18 18:00:00,1574.97,1574.97,1512.0,1569.54,25205.898
2025-04-18 19:00:00,1569.54,1574.97,1512.01,1571.26,14886.391
2025-04-18 20:00:00,1571.26,1571.26,1512.1,1571.26,12057.441
2025-04-18 21:00:00,1571.26,1574.97,1512.11,1574.97,21985.701
2025-04-18 22:00:00,1574.97,1574.98,1525.0,1574.98,28199.616
2025-04-18 23:00:00,1569.69,1574.98,1526.0,1572.63,11484.548
2025-04-19 00:00:00,1572.63,1572.63,1526.0,1570.0,7878.635
2025-04-19 01:00:00,1569.04,1572.62,1530.0,1572.0,6803.407
2025-04-19 02:00:00,1570.34,1596.94,1526.0,1591.8,170309.373
2025-04-19 03:00:00,1591.74,1601.72,1526.01,1597.14,119058.82
2025-04-19 04:00:00,1597.13,1611.12,1526.01,1602.88,34071.619
2025-04-19 05:00:00,1602.84,1604.97,1584.72,1601.65,7002.811
2025-04-19 06:00:00,1601.65,1770.0,1526.01,1595.77,218038.629
2025-04-19 07:00:00,1595.76,1603.15,1550.0,1600.03,8974.576
2025-04-19 08:00:00,1600.03,1603.82,1590.6,1602.24,5528.023
2025-04-19 09:00:00,1602.24,1604.15,1558.0,1597.56,21874.744
2025-04-19 10:00:00,1597.59,1597.64,1540.0,1588.0,36878.993
2025-04-19 11:00:00,1587.17,1589.0,1587.1,1588.47,6676.364
2025-04-19 12:00:00,1588.47,1596.0,1587.1,1595.0,23526.637
2025-04-19 13:00:00,1595.0,1595.99,1541.48,1584.3,97749.85
2025-04-19 14:00:00,1595.91,1595.99,1545.01,1594.99,8396.651
2025-04-19 15:00:00,1594.99,1595.0,1545.01,1594.99,17661.459
2025-04-19 16:00:00,1594.99,1594.99,1545.02,1581.76,15322.855
2025-04-19 17:00:00,1585.71,1591.0,1546.0,1591.0,24158.041
2025-04-19 18:00:00,1591.0,1593.99,1545.02,1592.96,39923.686
2025-04-19 19:00:00,1593.96,1593.99,1545.01,1593.99,8395.205
2025-04-19 20:00:00,1593.81,1593.99,1546.0,1593.99,15176.701
2025-04-19 21:00:00,1593.99,1593.99,1549.0,1593.99,10308.595
2025-04-19 22:00:00,1593.99,1593.99,1550.01,1593.99,7538.969
2025-04-19 23:00:00,1593.99,1593.99,1550.0,1593.99,24303.11
2025-04-20 00:00:00,1593.99,1593.99,1550.01,1590.0,25338.489
2025-04-20 01:00:00,1590.0,1590.0,1551.01,1585.0,12770.866
2025-04-20 02:00:00,1581.61,1590.0,1551.01,1590.0,32812.275
2025-04-20 03:00:00,1577.53,1591.0,1551.01,1591.0,13104.391
2025-04-20 04:00:00,1591.0,1593.99,1551.01,1593.99,13368.299
2025-04-20 05:00:00,1591.81,1593.99,1555.0,1585.67,15691.915
2025-04-20 06:00:00,1593.08,1593.99,1550.01,1582.66,27768.864
2025-04-20 07:00:00,1593.0,1593.0,1553.0,1592.98,10885.806
2025-04-20 08:00:00,1592.98,1592.98,1582.56,1589.44,9600.303
2025-04-20 09:00:00,1589.41,1592.46,1586.48,1591.17,6937.135
2025-04-20 10:00:00,1591.17,1591.17,1555.0,1573.56,18726.019
2025-04-20 11:00:00,1573.56,1770.6,1512.11,1559.57,371043.33
2025-04-20 12:00:00,1560.0,1560.0,1530.0,1560.0,15491.191
2025-04-20 13:00:00,1559.31,1560.0,1512.11,1555.0,12753.21
2025-04-20 14:00:00,1560.0,1655.0,1512.01,1579.35,20587.102
2025-04-20 15:00:00,1579.37,1579.7,1568.39,1572.62,7230.05
2025-04-20 16:00:00,1572.54,1572.72,1572.54,1572.57,92.496
2025-04-20 17:00:00,1572.6,1580.16,1572.57,1578.4,669.191
2025-04-20 18:00:00,1578.87,1639.99,1521.01,1568.0,35174.11
2025-04-20 19:00:00,1568.0,1571.0,1545.9,1569.36,6749.23
2025-04-20 20:00:00,1570.93,1586.54,1550.01,1585.0,30205.505
2025-04-20 21:00:00,1585.0,1589.93,1582.8,1587.85,4928.621
2025-04-20 22:00:00,1587.85,1587.93,1560.0,1580.0,16170.809
2025-04-20 23:00:00,1580.0,1580.0,1560.0,1579.28,9848.809
2025-04-21 00:00:00,1579.93,1615.42,1551.0,1609.17,60482.111
2025-04-21 01:00:00,1609.26,1614.35,1555.0,1614.21,43323.218
2025-04-21 02:00:00,1614.21,1628.99,1551.0,1628.99,98496.133
2025-04-21 03:00:00,1628.99,1632.25,1551.0,1590.0,50703.178
2025-04-21 04:00:00,1561.01,1634.99,1561.01,1623.99,7748.919
2025-04-21 05:00:00,1623.99,1634.99,1561.0,1633.0,33256.908
2025-04-21 06:00:00,1633.0,1635.23,1561.0,1628.14,14754.048
2025-04-21 07:00:00,1635.23,1635.23,1561.0,1634.93,9725.351
2025-04-21 08:00:00,1635.0,1635.0,1561.0,1635.0,10133.874
2025-04-21 09:00:00,1635.0,1635.0,1561.0,1630.0,18665.01
2025-04-21 10:00:00,1630.0,1630.0,1563.0,1626.94,26884.805
2025-04-21 11:00:00,1630.0,1630.0,1563.0,1610.0,61782.06
2025-04-21 12:00:00,1609.4,1627.2,1563.0,1623.0,18715.694
2025-04-21 13:00:00,1623.0,1623.0,1562.0,1611.15,63800.281
2025-04-21 14:00:00,1611.14,1649.99,1562.0,1641.39,148187.062
2025-04-21 15:00:00,1641.39,1649.99,1619.87,1622.31,38561.47
2025-04-21 16:00:00,1622.31,1649.99,1595.0,1595.12,63285.517
2025-04-21 17:00:00,1595.0,1649.99,1581.01,1581.65,64960.241
2025-04-21 18:00:00,1581.01,1648.0,1563.0,1569.05,87652.393
2025-04-21 19:00:00,1569.0,1648.0,1569.0,1580.03,26395.472
2025-04-21 20:00:00,1580.01,1649.98,1571.39,1577.01,51647.619
2025-04-21 21:00:00,1577.0,1649.98,1575.2,1579.0,11116.932
2025-04-21 22:00:00,1579.0,1649.99,1573.55,1577.44,27128.746
2025-04-21 23:00:00,1577.18,1649.99,1575.99,1579.35,7926.683
2025-04-22 00:00:00,1579.44,1673.63,1569.01,1569.01,77020.977
2025-04-22 01:00:00,1569.01,1673.63,1569.01,1587.04,24920.886
2025-04-22 02:00:00,1587.04,1660.0,1569.0,1575.87,25304.144
2025-04-22 03:00:00,1575.87,1640.0,1571.2,1577.83,10887.817
2025-04-22 04:00:00,1577.83,1586.63,1577.15,1577.16,11326.036
2025-04-22 05:00:00,1577.14,1583.17,1573.66,1583.14,6496.464
2025-04-22 06:00:00,1582.95,1640.0,1574.64,1582.66,16593.637
2025-04-22 07:00:00,1582.66,1640.0,1582.0,1618.66,33095.341
2025-04-22 08:00:00,1618.67,1631.54,1569.01,1610.8,25142.777
2025-04-22 09:00:00,1610.8,1620.0,1569.01,1607.65,16044.603
2025-04-22 10:00:00,1617.44,1619.1,1569.01,1619.06,28475.345
2025-04-22 11:00:00,1619.1,1620.0,1569.0,1620.0,17890.948
2025-04-22 12:00:00,1620.0,1627.08,1569.0,1626.45,27005.555
2025-04-22 13:00:00,1627.08,1647.95,1569.0,1641.47,75750.044
2025-04-22 14:00:00,1641.49,1700.0,1640.24,1667.0,147194.424
2025-04-22 15:00:00,1667.0,1745.0,1666.49,1690.0,148151.664
2025-04-22 16:00:00,1689.87,1703.22,1675.0,1689.58,38469.652
2025-04-22 17:00:00,1689.58,1699.91,1608.0,1698.98,41074.412
